id_num,year,data_string_raw,data_string_cle,wiki,accomplishment,name,category,bday,gender,location,lat,lng,country,state,county,city,FIPS_state
360,1998,"<li>First African-American <a href=""/wiki/Master_Chief_Petty_Officer_of_the_Coast_Guard"" title=""Master Chief Petty Officer of the Coast Guard"">Master Chief Petty Officer of the Coast Guard</a>: <a href=""/wiki/Vincent_W._Patton_III"" title=""Vincent W. Patton III"">Vincent W. Patton III</a>
</li>",First African-American Master Chief Petty Officer of the Coast Guard: Vincent W. Patton III,/wiki/Vincent_W._Patton_III,First African-American Master Chief Petty Officer of the Coast Guard,Vincent W. Patton III,Military,1954-11-21,male,NA,NA,NA,NA,NA,NA,NA,NA
360,1998,"<li>First African-American to play in the <a href=""/wiki/Presidents_Cup"" title=""Presidents Cup"">Presidents Cup</a>: <a href=""/wiki/Tiger_Woods"" title=""Tiger Woods"">Tiger Woods</a><sup id=""cite_ref-Tiger_278-2"" class=""reference""><a href=""#cite_note-Tiger-278"">[Note 24]</a></sup>
</li>",First African-American to play in the Presidents Cup: Tiger Woods[Note 24],/wiki/Tiger_Woods,First African-American to play in the Presidents Cup,Tiger Woods,Politics,1975-12-30,male,"Cypress, California",33.8248235,-118.0399368,United States of America,California,Orange County,NA,06
360,1998,"<li>First African-American to <a href=""/wiki/Lie_in_honor"" class=""mw-redirect"" title=""Lie in honor"">lie in honor</a> at the <a href=""/wiki/United_States_Capitol"" title=""United States Capitol"">U.S. Capitol</a>: <a href=""/wiki/Jacob_Chestnut"" title=""Jacob Chestnut"">Jacob Chestnut</a><sup id=""cite_ref-282"" class=""reference""><a href=""#cite_note-282"">[258]</a></sup><sup id=""cite_ref-Lying_in_Honor_283-0"" class=""reference""><a href=""#cite_note-Lying_in_Honor-283"">[259]</a></sup> (See also: 2005, 2019)</li>","First African-American to lie in honor at the U.S. Capitol: Jacob Chestnut[258][259] (See also: 2005, 2019)",/wiki/Jacob_Chestnut,First African-American to lie in honor at the U.S. Capitol,Jacob Chestnut,Politics,1940-04-28,male,NA,NA,NA,NA,NA,NA,NA,NA
362,1999,"<li>First African-American to be awarded the <a href=""/wiki/International_Grandmaster"" class=""mw-redirect"" title=""International Grandmaster"">International Grandmaster</a> title in <a href=""/wiki/Chess"" title=""Chess"">chess</a>: <a href=""/wiki/Maurice_Ashley"" title=""Maurice Ashley"">Maurice Ashley</a>
</li>",First African-American to be awarded the International Grandmaster title in chess: Maurice Ashley,/wiki/Maurice_Ashley,First African-American to be awarded the International Grandmaster title in chess,Maurice Ashley,Social & Jobs,1966-03-06,male,"St. Andrew, Jamaica",18.0576874,-76.7650747,Jamaika,NA,Saint Andrew,NA,NA
362,1999,"<li>First African-American <a href=""/wiki/Sergeant_Major_of_the_Marine_Corps"" title=""Sergeant Major of the Marine Corps"">Sergeant Major of the Marine Corps</a>: <a href=""/wiki/Alford_L._McMichael"" title=""Alford L. McMichael"">Alford L. McMichael</a>
</li>",First African-American Sergeant Major of the Marine Corps: Alford L. McMichael,/wiki/Alford_L._McMichael,First African-American Sergeant Major of the Marine Corps,Alford L. McMichael,Military,1952-02-24,male,"Hot Springs, Arkansas",34.5038393,-93.0552437,United States of America,Arkansas,Garland County,Hot Springs,05
362,1999,"<li>First African-American CEO of a <a href=""/wiki/Fortune_500"" title=""Fortune 500"">Fortune 500</a> company: <a href=""/wiki/Franklin_Raines"" title=""Franklin Raines"">Franklin Raines</a> of <a href=""/wiki/Fannie_Mae"" title=""Fannie Mae"">Fannie Mae</a><sup id=""cite_ref-284"" class=""reference""><a href=""#cite_note-284"">[260]</a></sup>
</li>",First African-American CEO of a Fortune 500 company: Franklin Raines of Fannie Mae[260],/wiki/Franklin_Raines,First African-American CEO of a Fortune 500 company,Franklin Raines,Social & Jobs,1949-01-14,male,"Seattle, Washington, U.S.",47.6603631,-122.2911186,United States of America,Washington,King County,Seattle,53
362,1999,"<li>First African-American woman university president: <a href=""/wiki/Shirley_Ann_Jackson"" title=""Shirley Ann Jackson"">Shirley Ann Jackson</a> at <a href=""/wiki/Rensselaer_Polytechnic_Institute"" title=""Rensselaer Polytechnic Institute"">Rensselaer Polytechnic Institute</a><sup id=""cite_ref-285"" class=""reference""><a href=""#cite_note-285"">[261]</a></sup>
</li>",First African-American woman university president: Shirley Ann Jackson at Rensselaer Polytechnic Institute[261],/wiki/Shirley_Ann_Jackson,First African-American woman university president,Shirley Ann Jackson,Education & Science,1946-08-05,female,"Washington, DC, US",38.8949924,-77.0365581,United States of America,District of Columbia,NA,Washington,11
366,2000,"<li>First African-American nominated for <a href=""/wiki/Vice_President_of_the_United_States"" title=""Vice President of the United States"">Vice President of the United States</a> by a <a href=""/wiki/Federal_Election_Commission"" title=""Federal Election Commission"">Federal Election Commission</a>-recognized and federally funded political party: <a href=""/wiki/Ezola_B._Foster"" class=""mw-redirect"" title=""Ezola B. Foster"">Ezola B. Foster</a> (See also: 1952, 2020;FEC established 1975)</li>","First African-American nominated for Vice President of the United States by a Federal Election Commission-recognized and federally funded political party: Ezola B. Foster (See also: 1952, 2020;FEC established 1975)",/wiki/Ezola_B._Foster,First African-American nominated for Vice President of the United States by a Federal Election Commission-recognized and federally funded political party,Ezola B. Foster,Politics,1938-08-09,NA,"Maurice, Louisiana, U.S.",30.074655,-92.147849,United States of America,Louisiana,NA,NA,22
366,2000,"<li>First African-American to be inducted into the <a href=""/wiki/Country_Music_Hall_of_Fame"" class=""mw-redirect"" title=""Country Music Hall of Fame"">Country Music Hall of Fame</a>: <a href=""/wiki/Charley_Pride"" title=""Charley Pride"">Charley Pride</a><sup id=""cite_ref-286"" class=""reference""><a href=""#cite_note-286"">[262]</a></sup>
</li>",First African-American to be inducted into the Country Music Hall of Fame: Charley Pride[262],/wiki/Charley_Pride,First African-American to be inducted into the Country Music Hall of Fame,Charley Pride,Arts & Entertainment,1934-03-18,male,"Sledge, Mississippi, U.S.",34.4320519,-90.2209265,United States of America,Mississippi,Quitman County,NA,28
368,2001,"<li>First African-American <a href=""/wiki/United_States_Secretary_of_State"" title=""United States Secretary of State"">Secretary of State</a>: <a href=""/wiki/Colin_Powell"" title=""Colin Powell"">Colin Powell</a>
</li>",First African-American Secretary of State: Colin Powell,/wiki/Colin_Powell,First African-American Secretary of State,Colin Powell,Politics,1937-04-05,male,"Harlem, New York City, U.S.",40.8078786,-73.9454154,United States of America,New York,New York County,New York,36
368,2001,"<li>First African-American president of the <a href=""/wiki/United_States_Conference_of_Catholic_Bishops"" title=""United States Conference of Catholic Bishops"">United States Conference of Catholic Bishops</a>: The Most Reverend <a href=""/wiki/Wilton_Daniel_Gregory"" title=""Wilton Daniel Gregory"">Wilton Daniel Gregory</a>
</li>",First African-American president of the United States Conference of Catholic Bishops: The Most Reverend Wilton Daniel Gregory,/wiki/Wilton_Daniel_Gregory,First African-American president of the United States Conference of Catholic Bishops,Wilton Daniel Gregory,Religion,1947-12-07,male,"Chicago, Illinois, United States",41.8755616,-87.6244212,United States of America,Illinois,Cook County,Chicago,17
368,2001,"<li>First African-American president of the <a href=""/wiki/Unitarian_Universalist_Association"" title=""Unitarian Universalist Association"">Unitarian Universalist Association</a>: Rev. <a href=""/wiki/William_G._Sinkford"" title=""William G. Sinkford"">William G. Sinkford</a>
</li>",First African-American president of the Unitarian Universalist Association: Rev. William G. Sinkford,/wiki/William_G._Sinkford,First African-American president of the Unitarian Universalist Association,William G. Sinkford,Politics,1946-01-01,male,"San Francisco, California, U.S.",-17.3808948,-61.4710362,Bolivia,Santa Cruz,Chiquitos,NA,NA
368,2001,"<li>First African-American president of an <a href=""/wiki/Ivy_League"" title=""Ivy League"">Ivy League</a> university: <a href=""/wiki/Ruth_Simmons"" title=""Ruth Simmons"">Ruth J. Simmons</a> at <a href=""/wiki/Brown_University"" title=""Brown University"">Brown University</a>
</li>",First African-American president of an Ivy League university: Ruth J. Simmons at Brown University,/wiki/Ruth_Simmons,First African-American president of an Ivy League university,Ruth Simmons,Education & Science,1945-07-03,female,"Grapeland, Texas, U.S.",31.491845,-95.4785606,United States of America,Texas,Houston County,NA,48
368,2001,"<li>First African-American woman to win the <a href=""/wiki/American_Society_of_Composers,_Authors,_and_Publishers"" class=""mw-redirect"" title=""American Society of Composers, Authors, and Publishers"">ASCAP</a> Pop Music Songwriter of the Year award: <a href=""/wiki/Beyonc%C3%A9"" title=""Beyoncé"">Beyoncé Knowles</a>
</li>",First African-American woman to win the ASCAP Pop Music Songwriter of the Year award: Beyoncé Knowles,/wiki/Beyonc%C3%A9,First African-American woman to win the ASCAP Pop Music Songwriter of the Year award,Beyoncé,Arts & Entertainment,1981-09-04,female,"Houston, Texas, U.S.",29.7589382,-95.3676974,United States of America,Texas,Harris County,Houston,48
368,2001,"<li>First African-American woman <a href=""/wiki/National_Security_Advisor_(United_States)"" title=""National Security Advisor (United States)"">National Security Advisor</a>: <a href=""/wiki/Condoleezza_Rice"" title=""Condoleezza Rice"">Condoleezza Rice</a> (See also: 2005)</li>",First African-American woman National Security Advisor: Condoleezza Rice (See also: 2005),/wiki/Condoleezza_Rice,First African-American woman National Security Advisor,Condoleezza Rice,Politics,1954-11-14,female,"Birmingham, Alabama, United States",33.5206824,-86.8024326,United States of America,Alabama,Jefferson County,Birmingham,01
368,2001,"<li>First <a href=""/wiki/Black_billionaires"" title=""Black billionaires"">African-American billionaire</a>: <a href=""/wiki/Robert_L._Johnson"" title=""Robert L. Johnson"">Robert L. Johnson</a>, founder of <a href=""/wiki/Black_Entertainment_Television"" class=""mw-redirect"" title=""Black Entertainment Television"">Black Entertainment Television</a> (see also 2002)</li>","First African-American billionaire: Robert L. Johnson, founder of Black Entertainment Television (see also 2002)",/wiki/Robert_L._Johnson,First African-American billionaire,Robert L. Johnson,Social & Jobs,1946-04-08,male,"Hickory, Mississippi, U.S.",32.3176442,-89.0256113,United States of America,Mississippi,Newton County,NA,28
368,2001,"<li>First African-American woman billionaire: <a href=""/wiki/Sheila_Johnson"" title=""Sheila Johnson"">Sheila Johnson</a>
</li>",First African-American woman billionaire: Sheila Johnson,/wiki/Sheila_Johnson,First African-American woman billionaire,Sheila Johnson,Social & Jobs,1949-01-25,female,"McKeesport, Pennsylvania, U.S.",40.3478472,-79.864215,United States of America,Pennsylvania,Allegheny County,NA,42
370,2002,"<li>First African-American to become majority owner of a <a href=""/wiki/Major_professional_sports_leagues_in_the_United_States_and_Canada"" title=""Major professional sports leagues in the United States and Canada"">U.S. major sports league</a> team: <a href=""/wiki/Robert_L._Johnson"" title=""Robert L. Johnson"">Robert L. Johnson</a> (<a href=""/wiki/Charlotte_Hornets"" title=""Charlotte Hornets"">Charlotte Bobcats</a>, <a href=""/wiki/National_Basketball_Association"" title=""National Basketball Association"">NBA</a>)<sup id=""cite_ref-287"" class=""reference""><a href=""#cite_note-287"">[Note 25]</a></sup> (see also 2001)</li>","First African-American to become majority owner of a U.S. major sports league team: Robert L. Johnson (Charlotte Bobcats, NBA)[Note 25] (see also 2001)",/wiki/Robert_L._Johnson,First African-American to become majority owner of a U.S. major sports league team,Robert L. Johnson,Social & Jobs,1946-04-08,male,"Hickory, Mississippi, U.S.",32.3176442,-89.0256113,United States of America,Mississippi,Newton County,NA,28
370,2002,"<li>First African-American <a href=""/wiki/Winter_Olympic_Games"" title=""Winter Olympic Games"">Winter Olympic</a> gold medal winner: <a href=""/wiki/Vonetta_Flowers"" title=""Vonetta Flowers"">Vonetta Flowers</a> (two-woman bobsleigh)</li>",First African-American Winter Olympic gold medal winner: Vonetta Flowers (two-woman bobsleigh),/wiki/Vonetta_Flowers,First African-American Winter Olympic gold medal winner,Vonetta Flowers,Education & Science,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
370,2002,"<li>First African-American woman combat pilot in the <a href=""/wiki/U.S._Military"" class=""mw-redirect"" title=""U.S. Military"">U.S. Armed Services</a>: Captain <a href=""/wiki/Vernice_Armour"" title=""Vernice Armour"">Vernice Armour</a>, USMC (See also: 2008)</li>","First African-American woman combat pilot in the U.S. Armed Services: Captain Vernice Armour, USMC (See also: 2008)",/wiki/Vernice_Armour,First African-American woman combat pilot in the U.S. Armed Services,Vernice Armour,Social & Jobs,1973-01-01,female,"Chicago, Illinois, U.S.",41.8755616,-87.6244212,United States of America,Illinois,Cook County,Chicago,17
370,2002,"<li>First African-American to be ranked #1 in tennis: <a href=""/wiki/Venus_Williams"" title=""Venus Williams"">Venus Williams</a>
</li>",First African-American to be ranked #1 in tennis: Venus Williams,/wiki/Venus_Williams,First African-American to be ranked #1 in tennis,Venus Williams,Sports,1980-06-17,female,"Lynwood, California, U.S.[1]",36.63654,-83.43753,United States of America,Virginia,Lee County,NA,51
370,2002,"<li>First African-American to be named <a href=""/wiki/ITF_World_Champions"" title=""ITF World Champions"">year-end world champion by the International Tennis Federation</a>: <a href=""/wiki/Serena_Williams"" title=""Serena Williams"">Serena Williams</a>
</li>",First African-American to be named year-end world champion by the International Tennis Federation: Serena Williams,/wiki/Serena_Williams,First African-American to be named year-end world champion by the International Tennis Federation,Serena Williams,Education & Science,1981-09-26,female,"Saginaw, Michigan, U.S.",43.4200387,-83.9490365,United States of America,Michigan,Saginaw County,Saginaw,26
370,2002,"<li>First African-American <a href=""/wiki/Arena_Football_League"" title=""Arena Football League"">Arena Football League</a> head coach to win <a href=""/wiki/ArenaBowl"" title=""ArenaBowl"">ArenaBowl</a>: <a href=""/wiki/Darren_Arbet"" title=""Darren Arbet"">Darren Arbet</a> (<a href=""/wiki/San_Jose_SaberCats"" title=""San Jose SaberCats"">San Jose SaberCats</a>), <a href=""/wiki/ArenaBowl_XVI"" title=""ArenaBowl XVI"">ArenaBowl XVI</a>
</li>","First African-American Arena Football League head coach to win ArenaBowl: Darren Arbet (San Jose SaberCats), ArenaBowl XVI",/wiki/Darren_Arbet,First African-American Arena Football League head coach to win ArenaBowl,Darren Arbet,Sports,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
370,2002,"<li>First African-American <a href=""/wiki/General_manager"" title=""General manager"">general manager</a> in the <a href=""/wiki/National_Football_League"" title=""National Football League"">National Football League</a>: <a href=""/wiki/Ozzie_Newsome"" title=""Ozzie Newsome"">Ozzie Newsome</a> (<a href=""/wiki/Baltimore_Ravens"" title=""Baltimore Ravens"">Baltimore Ravens</a>)</li>",First African-American general manager in the National Football League: Ozzie Newsome (Baltimore Ravens),/wiki/Ozzie_Newsome,First African-American general manager in the National Football League,Ozzie Newsome,Military,1956-03-16,male,"Muscle Shoals, Alabama",34.7451786,-87.6686733,United States of America,Alabama,Colbert County,NA,01
370,2002,"<li>First African-American woman to win the <a href=""/wiki/Academy_Award_for_Best_Actress"" title=""Academy Award for Best Actress"">Academy Award for Best Actress</a>: <a href=""/wiki/Halle_Berry"" title=""Halle Berry"">Halle Berry</a>
</li>",First African-American woman to win the Academy Award for Best Actress: Halle Berry,/wiki/Halle_Berry,First African-American woman to win the Academy Award for Best Actress,Halle Berry,Arts & Entertainment,1966-08-14,female,"Cleveland, Ohio, U.S.",41.5027026,-81.6220773,United States of America,Ohio,Cuyahoga County,Cleveland,39
372,2003,"<li>First African-American to win a Career <a href=""/wiki/Grand_Slam_(tennis)"" title=""Grand Slam (tennis)"">Grand Slam</a> in tennis: <a href=""/wiki/Serena_Williams"" title=""Serena Williams"">Serena Williams</a> (See also: Althea Gibson, 1956; Arthur Ashe, 1968)</li>","First African-American to win a Career Grand Slam in tennis: Serena Williams (See also: Althea Gibson, 1956; Arthur Ashe, 1968)",/wiki/Serena_Williams,First African-American to win a Career Grand Slam in tennis,Serena Williams,Sports,1981-09-26,female,"Saginaw, Michigan, U.S.",43.4200387,-83.9490365,United States of America,Michigan,Saginaw County,Saginaw,26
372,2003,"<li>First African-American <a href=""/wiki/American_Bar_Association"" title=""American Bar Association"">American Bar Association</a> president: <a href=""/wiki/Dennis_Archer"" title=""Dennis Archer"">Dennis Archer</a><sup id=""cite_ref-288"" class=""reference""><a href=""#cite_note-288"">[263]</a></sup>
</li>",First African-American American Bar Association president: Dennis Archer[263],/wiki/Dennis_Archer,First African-American American Bar Association president,Dennis Archer,Law,1942-01-01,male,"Detroit, Michigan, U.S.",42.3315509,-83.046640300000007,United States of America,Michigan,Wayne County,Detroit,26
374,2004,"<li>First African-American to win <a href=""/wiki/Broadway_theater"" class=""mw-redirect"" title=""Broadway theater"">Broadway theater</a>'s <a href=""/wiki/Tony_Award"" title=""Tony Award"">Tony Award</a> for Best Lead Actress in a Play: <a href=""/wiki/Phylicia_Rashad"" title=""Phylicia Rashad"">Phylicia Rashad</a>
</li>",First African-American to win Broadway theater's Tony Award for Best Lead Actress in a Play: Phylicia Rashad,/wiki/Phylicia_Rashad,First African-American to win Broadway theater's Tony Award for Best Lead Actress in a Play,Phylicia Rashad,Arts & Entertainment,1948-06-19,female,"Houston, Texas, U.S.",29.7589382,-95.3676974,United States of America,Texas,Harris County,Houston,48
374,2004,"<li>First African-American inducted into the <a href=""/wiki/World_Golf_Hall_of_Fame"" title=""World Golf Hall of Fame"">World Golf Hall of Fame</a>: <a href=""/wiki/Charlie_Sifford"" title=""Charlie Sifford"">Charlie Sifford</a>
</li>",First African-American inducted into the World Golf Hall of Fame: Charlie Sifford,/wiki/Charlie_Sifford,First African-American inducted into the World Golf Hall of Fame,Charlie Sifford,Sports,1922-06-02,male,"Charlotte, North Carolina",35.2272086,-80.8430827,United States of America,North Carolina,Mecklenburg County,Charlotte,37
374,2004,"<li>First African-American <a href=""/wiki/National_Basketball_Association"" title=""National Basketball Association"">NBA</a> general manager to win the <a href=""/wiki/NBA_Finals"" title=""NBA Finals"">NBA Finals</a>: <a href=""/wiki/Joe_Dumars"" title=""Joe Dumars"">Joe Dumars</a> (<a href=""/wiki/Detroit_Pistons"" title=""Detroit Pistons"">Detroit Pistons</a>), 2004 NBA Finals</li>","First African-American NBA general manager to win the NBA Finals: Joe Dumars (Detroit Pistons), 2004 NBA Finals",/wiki/Joe_Dumars,First African-American NBA general manager to win the NBA Finals,Joe Dumars,Military,1963-05-24,male,"Shreveport, Louisiana",32.5221828,-93.7651944,United States of America,Louisiana,Caddo Parish,Shreveport,22
374,2004,"<li>First African-American <a href=""/wiki/Canadian_Football_League"" title=""Canadian Football League"">Canadian Football League</a> head coach to reach (and win) the <a href=""/wiki/Grey_Cup"" title=""Grey Cup"">Grey Cup</a>: <a href=""/wiki/Pinball_Clemons"" title=""Pinball Clemons"">Pinball Clemons</a> (<a href=""/wiki/Toronto_Argonauts"" title=""Toronto Argonauts"">Toronto Argonauts</a>), <a href=""/wiki/92nd_Grey_Cup"" title=""92nd Grey Cup"">92nd Grey Cup</a>
</li>","First African-American Canadian Football League head coach to reach (and win) the Grey Cup: Pinball Clemons (Toronto Argonauts), 92nd Grey Cup",/wiki/Pinball_Clemons,First African-American Canadian Football League head coach to reach (and win) the Grey Cup,Pinball Clemons,Sports,1965-01-15,NA,"Dunedin, Florida",28.0197404,-82.7717684,United States of America,Florida,Pinellas County,NA,12
376,2005,"<li>First African-American woman <a href=""/wiki/United_States_Secretary_of_State"" title=""United States Secretary of State"">Secretary of State</a>: <a href=""/wiki/Condoleezza_Rice"" title=""Condoleezza Rice"">Condoleezza Rice</a> (See also: 2001)</li>",First African-American woman Secretary of State: Condoleezza Rice (See also: 2001),/wiki/Condoleezza_Rice,First African-American woman Secretary of State,Condoleezza Rice,Politics,1954-11-14,female,"Birmingham, Alabama, United States",33.5206824,-86.8024326,United States of America,Alabama,Jefferson County,Birmingham,01
376,2005,"<li>First African-American woman <a href=""/wiki/U.S._Coast_Guard"" class=""mw-redirect"" title=""U.S. Coast Guard"">U.S. Coast Guard</a> aviator: <a href=""/wiki/Jeanine_Menze"" title=""Jeanine Menze"">Jeanine Menze</a>
</li>",First African-American woman U.S. Coast Guard aviator: Jeanine Menze,/wiki/Jeanine_Menze,First African-American woman U.S. Coast Guard aviator,Jeanine Menze,Politics,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
376,2005,"<li>First African-American woman, and first woman, to <a href=""/wiki/Lie_in_honor"" class=""mw-redirect"" title=""Lie in honor"">lie in honor</a> at the <a href=""/wiki/United_States_Capitol"" title=""United States Capitol"">U.S. Capitol</a>: <a href=""/wiki/Rosa_Parks"" title=""Rosa Parks"">Rosa Parks</a><sup id=""cite_ref-289"" class=""reference""><a href=""#cite_note-289"">[264]</a></sup><sup id=""cite_ref-Lying_in_Honor_283-1"" class=""reference""><a href=""#cite_note-Lying_in_Honor-283"">[259]</a></sup> (See also: 1998, 2019)</li>","First African-American woman, and first woman, to lie in honor at the U.S. Capitol: Rosa Parks[264][259] (See also: 1998, 2019)",/wiki/Rosa_Parks,"First African-American woman, and first woman, to lie in honor at the U.S. Capitol",Rosa Parks,Politics,1913-02-04,female,"Tuskegee, Alabama, U.S.",32.4240286,-85.6916195,United States of America,Alabama,Macon County,NA,01
378,2006,"<li>First African-American to command a <a href=""/wiki/United_States_Marine_Corps"" title=""United States Marine Corps"">United States Marine Corps</a> division: <a href=""/wiki/Walter_E._Gaskin"" title=""Walter E. Gaskin"">Major General Walter E. Gaskin</a>
</li>",First African-American to command a United States Marine Corps division: Major General Walter E. Gaskin,/wiki/Walter_E._Gaskin,First African-American to command a United States Marine Corps division,Walter E. Gaskin,Military,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
378,2006,"<li>First African-American individual <a href=""/wiki/Winter_Olympic_Games"" title=""Winter Olympic Games"">Winter Olympic</a> gold medal winner: <a href=""/wiki/Shani_Davis"" title=""Shani Davis"">Shani Davis</a> (men's 1,000 meter speed skating)</li>","First African-American individual Winter Olympic gold medal winner: Shani Davis (men's 1,000 meter speed skating)",/wiki/Shani_Davis,First African-American individual Winter Olympic gold medal winner,Shani Davis,Education & Science,1982-08-13,female,"Chicago, Illinois, U.S.",41.8755616,-87.6244212,United States of America,Illinois,Cook County,Chicago,17
378,2006,"<li>First African-American to reach the peak of <a href=""/wiki/Mount_Everest"" title=""Mount Everest"">Mount Everest</a>: <a href=""/wiki/Sophia_Danenberg"" title=""Sophia Danenberg"">Sophia Danenberg</a>
</li>",First African-American to reach the peak of Mount Everest: Sophia Danenberg,/wiki/Sophia_Danenberg,First African-American to reach the peak of Mount Everest,Sophia Danenberg,Social & Jobs,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
378,2006,"<li>First African-American woman to receive Dharma transmission in Zen Buddhism: <a href=""/wiki/Merle_Kodo_Boyd"" title=""Merle Kodo Boyd"">Merle Kodo Boyd</a><sup id=""cite_ref-Ford2006_290-0"" class=""reference""><a href=""#cite_note-Ford2006-290"">[265]</a></sup>
</li>",First African-American woman to receive Dharma transmission in Zen Buddhism: Merle Kodo Boyd[265],/wiki/Merle_Kodo_Boyd,First African-American woman to receive Dharma transmission in Zen Buddhism,Merle Kodo Boyd,Religion,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
378,2006,"<li>First African-American quarterback inducted into the <a href=""/wiki/Pro_Football_Hall_of_Fame"" title=""Pro Football Hall of Fame"">Pro Football Hall of Fame</a>: <a href=""/wiki/Warren_Moon"" title=""Warren Moon"">Warren Moon</a>
</li>",First African-American quarterback inducted into the Pro Football Hall of Fame: Warren Moon,/wiki/Warren_Moon,First African-American quarterback inducted into the Pro Football Hall of Fame,Warren Moon,Sports,1956-11-18,male,"Los Angeles, California",34.0536909,-118.242766,United States of America,California,Los Angeles County,Los Angeles,06
380,2007,"<li>First known African-American woman to reach the <a href=""/wiki/North_Pole"" title=""North Pole"">North Pole</a>: <a href=""/wiki/Barbara_Hillary_(adventurer)"" title=""Barbara Hillary (adventurer)"">Barbara Hillary</a><sup id=""cite_ref-291"" class=""reference""><a href=""#cite_note-291"">[266]</a></sup>
</li>",First known African-American woman to reach the North Pole: Barbara Hillary[266],/wiki/Barbara_Hillary_(adventurer),First known African-American woman to reach the North Pole,Barbara Hillary (adventurer),Social & Jobs,1931-06-12,female,"Manhattan, New York",40.7896239,-73.9598939,United States of America,New York,New York County,New York,36
380,2007,"<li>First African-American <a href=""/wiki/White_House_Chief_Usher"" title=""White House Chief Usher"">White House Chief Usher</a>: <a href=""/wiki/Stephen_Rochon"" class=""mw-redirect"" title=""Stephen Rochon"">Stephen Rochon</a><sup id=""cite_ref-292"" class=""reference""><a href=""#cite_note-292"">[267]</a></sup>
</li>",First African-American White House Chief Usher: Stephen Rochon[267],/wiki/Stephen_Rochon,First African-American White House Chief Usher,Stephen Rochon,Politics,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
380,2007,"<li>First African-American <a href=""/wiki/National_Football_League"" title=""National Football League"">NFL</a> head coaches to reach the <a href=""/wiki/Super_Bowl"" title=""Super Bowl"">Super Bowl</a>: <a href=""/wiki/Lovie_Smith"" title=""Lovie Smith"">Lovie Smith</a> and <a href=""/wiki/Tony_Dungy"" title=""Tony Dungy"">Tony Dungy</a>, <a href=""/wiki/Super_Bowl_XLI"" title=""Super Bowl XLI"">Super Bowl XLI</a><sup id=""cite_ref-293"" class=""reference""><a href=""#cite_note-293"">[Note 26]</a></sup>
</li>","First African-American NFL head coaches to reach the Super Bowl: Lovie Smith and Tony Dungy, Super Bowl XLI[Note 26]",/wiki/Lovie_Smith,First African-American NFL head coaches to reach the Super Bowl,Lovie Smith,Sports,1958-05-08,female,"Gladewater, Texas",32.5365333,-94.9427169,United States of America,Texas,Gregg County,NA,48
380,2007,"<li>First African-American NFL coach to win a Super Bowl: <a href=""/wiki/Tony_Dungy"" title=""Tony Dungy"">Tony Dungy</a> (<a href=""/wiki/Super_Bowl_XLI"" title=""Super Bowl XLI"">Super Bowl XLI</a>)</li>",First African-American NFL coach to win a Super Bowl: Tony Dungy (Super Bowl XLI),/wiki/Tony_Dungy,First African-American NFL coach to win a Super Bowl,Tony Dungy,Sports,1955-10-06,male,"Jackson, Michigan",42.2416466,-84.425589,United States of America,Michigan,Jackson County,NA,26
383,2008,"<li>First African-American to be nominated as a major-party U.S. presidential candidate: <a href=""/wiki/Barack_Obama"" title=""Barack Obama"">Barack Obama</a>, <a href=""/wiki/Democratic_Party_(United_States)"" title=""Democratic Party (United States)"">Democratic Party</a><sup id=""cite_ref-npr1409_294-0"" class=""reference""><a href=""#cite_note-npr1409-294"">[268]</a></sup>
</li>","First African-American to be nominated as a major-party U.S. presidential candidate: Barack Obama, Democratic Party[268]",/wiki/Barack_Obama,First African-American to be nominated as a major-party U.S. presidential candidate,Barack Obama,Politics,1961-08-04,male,"Honolulu, Hawaii, U.S.",21.304547,-157.8556764,United States of America,Hawaii,Honolulu County,Honolulu,15
383,2008,"<li>First African-American elected <a href=""/wiki/President_of_the_United_States"" title=""President of the United States"">President of the United States</a>: <a href=""/wiki/Barack_Obama"" title=""Barack Obama"">Barack Obama</a><sup id=""cite_ref-votes_295-0"" class=""reference""><a href=""#cite_note-votes-295"">[269]</a></sup>
</li>",First African-American elected President of the United States: Barack Obama[269],/wiki/Barack_Obama,First African-American elected President of the United States,Barack Obama,Politics,1961-08-04,male,"Honolulu, Hawaii, U.S.",21.304547,-157.8556764,United States of America,Hawaii,Honolulu County,Honolulu,15
383,2008,"<li>First African-American to referee a <a href=""/wiki/Super_Bowl"" title=""Super Bowl"">Super Bowl</a> game: <a href=""/wiki/Mike_Carey_(American_football)"" title=""Mike Carey (American football)"">Mike Carey</a> (<a href=""/wiki/Super_Bowl_XLII"" title=""Super Bowl XLII"">Super Bowl XLII</a>)</li>",First African-American to referee a Super Bowl game: Mike Carey (Super Bowl XLII),/wiki/Mike_Carey_(American_football),First African-American to referee a Super Bowl game,Mike Carey (American football),Sports,1949-01-01,male,NA,NA,NA,NA,NA,NA,NA,NA
